############################
##   BAROMETER DATA LOG   ##
############################
##   TIME (us)   ##   PRESSURE (mbar)   ##   TEMPERATURE (C)   ##   ALTITUDE (m)   ##
############################
15298001;923;19;775
15370001;923;19;775
15442001;923;19;774
15514001;923;19;775
15586001;923;19;774
15658001;923;19;774
15730001;923;19;774
15802001;923;19;774
15874001;923;19;774
15946001;923;19;774
16027001;923;19;775
16099001;923;19;774
16170001;923;19;775
16241001;923;19;774
16312001;923;19;774
16383001;923;19;775
16454001;923;19;774
16525001;923;19;775
16597001;923;19;774
16669001;923;19;775
16741001;923;19;774
16812001;923;19;775
16903001;923;19;774
16974001;923;19;775
17046001;923;19;775
17118001;923;19;775
17190001;923;19;775
17261001;923;19;775
17333001;923;19;775
17404001;923;19;775
17476001;923;19;775
17547001;923;19;775
17618001;923;19;775
17689001;923;19;774
17768001;923;19;775
17840001;923;19;775
17911001;923;19;775
17985001;923;19;775
18060001;923;19;775
18132001;923;19;774
18204001;923;19;774
18276001;923;19;775
18348001;923;19;775
18420001;923;19;775
18492001;923;19;775
18564001;923;19;775
18636001;923;19;775
18708001;923;19;775
18801001;923;19;775
18876001;923;19;775
18948001;923;19;775
19020001;923;19;775
19092001;923;19;775
19164001;923;19;775
19236001;923;19;775
19308001;923;19;775
19380001;923;19;775
19452001;923;19;775
19533001;923;19;775
19605001;923;19;775
19677001;923;19;775
19749001;923;19;775
19821001;923;19;775
19893001;923;19;775
19965001;923;19;775
20037001;923;19;775
20109001;923;19;775
20180001;923;19;775
20251001;923;19;775
20323001;923;19;775
20395001;923;19;775
20467001;923;19;775
20538001;923;19;775
20610001;923;19;775
20682001;923;19;775
20763001;923;19;775
20837001;923;19;775
20909001;923;19;775
20980001;923;19;775
21051001;923;19;775
21122001;923;19;775
21193001;923;19;775
21264001;923;19;775
21343001;923;19;775
21415001;923;19;775
21487001;923;19;775
21559001;923;19;774
21631001;923;19;775
21703001;923;19;775
21775001;923;19;775
21847001;923;19;775
21919001;923;19;775
21991001;923;19;775
22063001;923;19;775
22134001;923;19;775
22205001;923;19;775
22276001;923;19;775
22348001;923;19;775
22419001;923;19;776
22490001;923;20;776
22564001;923;20;776
22639001;923;20;776
22711001;923;20;776
22783001;923;20;776
22855001;923;20;776
22944001;923;20;776
23018001;923;21;776
23098001;923;21;776
23169001;923;21;776
23240001;923;21;776
23312001;923;21;776
23383001;923;21;776
23454001;923;21;776
23525001;923;22;775
23596001;923;22;775
23667001;923;22;775
23738001;923;22;775
23809001;923;22;775
23880001;923;22;775
23951001;923;22;775
24022001;923;22;775
24093001;923;22;775
24164001;923;22;775
24235001;923;22;775
24306001;923;22;775
24377001;923;22;775
24430001;923;22;775
24480001;923;22;775
24530001;923;22;775
24580001;923;22;775
24630001;923;22;775
24680001;923;22;775
24738001;923;22;775
24788001;923;22;775
24838001;923;22;775
24888001;923;22;775
24938001;923;22;775
24988001;923;22;775
25038001;923;22;775
25088001;923;22;775
25138001;923;22;775
25188001;923;22;775
25238001;923;22;776
25288001;923;22;776
25338001;923;22;775
25388001;923;22;775
25438001;923;22;775
25488001;923;22;775
25538001;923;22;775
25588001;923;22;775
25638001;923;22;776
25688001;923;22;776
25738001;923;22;776
25788001;923;22;777
25838001;923;22;777
25888001;923;22;777
25947001;923;22;776
25997001;923;22;776
26047001;923;22;777
26097001;923;22;777
26147001;923;22;777
26197001;923;23;777
26247001;923;23;776
26297001;923;23;776
26347001;923;23;776
26397001;923;23;777
26447001;923;23;777
26497001;923;23;776
26547001;923;23;776
26597001;923;23;776
26647001;923;23;776
26697001;923;23;776
26747001;923;23;776
26797001;923;23;776
26847001;923;23;776
26897001;923;23;776
26947001;923;23;775
27016001;923;23;776
27087001;923;23;775
27158001;923;23;775
27237001;923;23;775
27308001;923;23;776
27399001;923;23;775
27470001;923;23;776
27541001;923;23;775
27612001;923;23;775
27683001;923;23;775
27754001;923;23;775
27825001;923;23;776
27896001;923;23;775
27967001;923;23;775
28038001;923;23;775
28109001;923;23;776
28180001;923;23;776
28251001;923;23;775
28322001;923;22;775
28393001;923;22;775
28464001;923;22;775
28535001;923;22;776
28606001;923;22;776
28677001;923;22;775
28748001;923;22;775
28819001;923;22;776
28890001;923;22;775
28961001;923;22;775
29041001;923;22;776
29112001;923;22;775
29183001;923;22;776
29286001;923;22;776
29366001;923;22;776
29437001;923;22;775
29508001;923;22;776
29579001;923;22;775
29657001;923;22;776
29728001;923;22;775
29799001;923;22;776
29870001;923;22;776
29941001;923;22;776
30012001;923;22;776
30083001;923;22;776
30154001;923;22;776
30225001;923;22;776
30296001;923;22;775
30367001;923;22;775
30438001;923;21;776
30509001;923;21;776
30580001;923;21;775
30651001;923;21;775
30722001;923;21;775
30802001;923;21;775
30875001;923;21;776
30948001;923;21;776
31021001;923;21;776
31094001;923;21;775
31172001;923;21;775
31245001;923;21;775
31318001;923;21;776
31391001;923;21;775
31464001;923;21;775
31537001;923;21;775
31610001;923;21;776
31683001;923;21;775
31756001;923;21;775
31829001;923;21;775
31908001;923;21;775
31981001;923;21;775
32054001;923;21;775
32127001;923;21;775
32200001;923;21;775
32273001;923;21;775
32346001;923;21;776
32419001;923;21;775
32492001;923;21;776
32580001;923;21;775
32652001;923;21;775
32723001;923;21;775
32794001;923;21;775
32865001;923;21;775
32936001;923;21;775
33007001;923;21;775
33078001;923;21;775
33149001;923;21;775
33220001;923;21;775
33291001;923;21;775
33362001;923;21;775
33433001;923;21;775
33504001;923;21;775
33575001;923;21;775
33646001;923;21;775
33717001;923;21;775
33788001;923;21;775
33859001;923;21;775
33930001;923;21;775
34001001;923;21;775
34072001;923;21;775
34143001;923;21;775
34221001;923;21;775
34292001;923;21;775
34371001;923;21;775
34443001;923;21;775
34515001;923;21;775
34587001;923;21;775
34659001;923;21;775
34731001;923;21;775
34803001;923;21;775
34875001;923;21;775
34947001;923;21;775
35019001;923;21;775
35091001;923;21;775
35163001;923;21;775
35235001;923;21;775
35307001;923;21;775
35379001;923;21;775
35451001;923;21;775
35523001;923;21;775
35595001;923;21;775
35667001;923;21;775
35739001;923;21;775
35811001;923;21;775
35883001;923;21;775
35955001;923;21;775
36027001;923;21;775
36107001;923;21;775
36178001;923;21;775
36249001;923;21;775
36321001;923;21;775
36392001;923;21;775
36463001;923;21;775
36534001;923;21;775
36605001;923;21;775
36676001;923;21;775
36747001;923;21;775
36818001;923;21;775
36889001;923;21;775
36960001;923;21;775
37031001;923;21;775
37103001;923;21;775
37175001;923;21;775
37247001;923;21;775
37318001;923;21;775
37390001;923;21;775
37462001;923;21;775
37534001;923;21;775
37606001;923;21;775
37678001;923;21;775
37750001;923;21;775
37822001;923;21;775
37901001;923;21;775
37973001;923;21;775
38045001;923;21;775
38117001;923;21;775
38189001;923;21;775
38261001;923;21;775
38333001;923;21;775
38405001;923;21;775
38477001;923;21;775
38549001;923;21;775
38621001;923;21;775
38695001;923;21;775
38770001;923;21;775
38842001;923;21;775
38914001;923;21;775
38986001;923;21;775
39058001;923;21;775
39130001;923;21;775
39214001;923;21;775
39286001;923;21;775
39358001;923;21;775
39430001;923;21;775
39502001;923;21;775
39574001;923;21;775
39655001;923;21;775
39727001;923;21;775
39799001;923;21;775
39871001;923;20;775
39943001;923;20;775
40015001;923;20;775
40087001;923;20;775
40159001;923;20;775
40231001;923;20;775
40303001;923;20;775
40375001;923;20;775
40447001;923;20;775
40519001;923;20;775
40591001;923;20;775
40663001;923;20;775
40735001;923;20;775
40807001;923;20;775
40879001;923;20;775
40951001;923;20;775
41023001;923;20;775
41095001;923;20;775
41167001;923;20;775
41239001;923;20;775
41311001;923;20;775
41411001;923;20;775
41483001;923;20;775
41555001;923;20;775
41627001;923;20;775
41699001;923;20;775
41771001;923;20;775
41843001;923;20;775
41896001;923;20;775
41946001;923;20;775
41996001;923;20;775
42046001;923;20;775
42096001;923;20;775
42146001;923;20;775
42196001;923;20;775
42246001;923;20;776
42296001;923;20;775
42346001;923;20;775
42396001;923;20;775
42446001;923;20;775
42496001;923;20;775
42546001;923;20;775
42596001;923;20;775
42646001;923;20;775
42696001;923;20;775
42746001;923;20;775
42805001;923;20;775
42855001;923;20;775
42905001;923;20;775
42955001;923;20;775
43005001;923;20;775
43055001;923;20;775
43105001;923;20;775
43155001;923;20;775
43205001;923;20;775
43255001;923;20;775
43305001;923;20;775
43355001;923;20;775
43405001;923;20;775
43455001;923;20;775
43505001;923;20;775
43555001;923;20;775
43605001;923;20;775
43655001;923;20;775
43705001;923;20;776
43755001;923;20;775
43805001;923;20;775
43855001;923;20;775
43905001;923;20;775
43955001;923;20;775
44013001;923;20;775
44063001;923;20;775
44113001;923;20;775
44163001;923;20;775
44213001;923;20;775
44263001;923;20;775
44313001;923;20;775
44363001;923;20;775
44413001;923;20;775
44482001;923;20;775
44554001;923;20;775
44626001;923;20;775
44697001;923;20;775
44768001;923;20;775
44840001;923;20;775
44912001;923;20;775
44983001;923;20;775
45054001;923;20;775
45126001;923;20;776
45198001;923;20;775
45270001;923;20;775
45341001;923;20;775
45412001;923;20;775
45483001;923;20;776
45555001;923;20;776
45624001;923;20;776
45695001;923;20;775
45769001;923;20;776
45866001;923;20;775
45938001;923;20;775
46010001;923;20;775
46082001;923;20;775
46154001;923;20;775
46226001;923;20;775
46298001;923;20;775
46370001;923;20;775
46442001;923;20;775
46514001;923;20;775
46586001;923;20;775
46658001;923;20;775
46730001;923;20;775
46802001;923;20;776
46874001;923;20;775
46946001;923;20;776
47018001;923;20;775
47090001;923;20;775
47162001;923;20;775
47234001;923;20;775
47306001;923;20;775
47387001;923;20;775
47459001;923;20;775
47531001;923;20;775
47603001;923;20;775
47675001;923;20;775
47764001;923;20;775
47835001;923;20;775
47906001;923;20;775
47977001;923;20;775
48048001;923;20;775
48119001;923;20;775
48190001;923;20;776
48261001;923;20;775
48332001;923;20;775
48404001;923;20;775
48475001;923;20;775
48546001;923;20;775
48617001;923;20;775
48689001;923;20;775
48760001;923;20;775
48831001;923;20;775
48902001;923;20;775
48973001;923;20;775
49044001;923;20;775
49123001;923;20;775
49194001;923;20;775
49265001;923;20;775
49336001;923;20;775
49407001;923;20;775
49478001;923;20;775
49549001;923;20;775
49620001;923;20;775
49717001;923;20;775
49789001;923;20;776
49860001;923;20;775
49931001;923;20;775
50002001;923;20;775
50073001;923;20;776
50144001;923;20;775
50215001;923;20;776
50286001;923;20;775
50360001;923;20;776
50435001;923;20;775
50506001;923;20;775
50577001;923;20;775
50648001;923;20;775
50720001;923;20;775
50791001;923;20;775
50862001;923;20;776
50943001;923;20;775
51014001;923;20;775
51085001;923;20;775
51157001;923;20;775
51228001;923;20;775
51299001;923;20;775
51370001;923;20;776
51441001;923;20;775
51512001;923;20;775
51637001;923;20;775
51708001;923;20;775
51779001;923;20;775
51850001;923;20;775
51921001;923;20;775
51992001;923;20;775
52063001;923;20;775
52134001;923;20;775
52205001;923;20;775
52276001;923;20;775
52347001;923;20;775
52418001;923;20;775
52489001;923;20;776
52560001;923;20;775
52631001;923;20;775
52710001;923;20;775
52781001;923;20;775
52852001;923;20;775
52923001;923;20;776
52994001;923;20;775
53065001;923;20;775
53136001;923;20;775
53207001;923;20;775
53278001;923;20;775
53349001;923;20;775
53420001;923;20;775
53491001;923;20;775
53562001;923;20;775
53633001;923;20;775
53704001;923;20;775
53775001;923;20;776
53846001;923;20;775
53917001;923;20;776
53988001;923;20;775
54059001;923;20;775
54130001;923;20;776
54201001;923;20;775
54272001;923;20;776
54343001;923;20;775
54423001;923;20;775
54494001;923;20;776
54565001;923;20;776
54636001;923;20;775
54707001;923;20;776
54778001;923;20;775
54849001;923;20;776
54927001;923;20;776
54998001;923;20;775
55069001;923;20;776
55140001;923;20;776
55211001;923;20;776
55282001;923;20;775
55353001;923;20;776
55424001;923;20;775
55495001;923;20;776
55566001;923;20;776
55637001;923;20;776
55708001;923;20;775
55779001;923;20;776
55850001;923;20;775
55921001;923;20;776
55992001;923;20;776
56063001;923;20;775
56134001;923;20;776
56213001;923;20;775
56284001;923;20;775
56355001;923;20;776
56426001;923;20;775
56497001;923;20;775
56568001;923;20;776
56639001;923;20;775
56710001;923;20;776
56781001;923;20;775
56852001;923;20;776
56923001;923;20;775
56994001;923;20;776
57065001;923;20;776
57136001;923;20;776
57207001;923;20;775
57278001;923;20;776
57349001;923;20;775
57420001;923;20;775
57491001;923;20;775
57562001;923;20;775
57645001;923;20;775
57716001;923;20;775
57787001;923;20;775
57858001;923;20;775
57940001;923;20;775
58013001;923;20;775
58086001;923;20;775
58159001;923;20;775
58232001;923;20;775
58305001;923;20;775
58378001;923;20;775
58451001;923;20;775
58530001;923;20;776
58603001;923;20;775
58676001;923;20;775
58749001;923;20;775
58822001;923;20;776
58895001;923;20;775
58968001;923;20;775
59041001;923;20;775
59114001;923;20;776
59187001;923;20;776
59266001;923;20;776
59318001;923;20;775
59368001;923;20;776
59418001;923;20;776
59468001;923;20;775
59518001;923;20;775
59568001;923;20;776
59627001;923;20;775
59677001;923;20;776
59727001;923;20;776
59777001;923;20;776
59827001;923;20;775
59877001;923;20;776
59927001;923;20;776
59977001;923;20;775
60027001;923;20;775
60077001;923;20;775
60127001;923;20;776
60177001;923;20;775
60227001;923;20;776
60277001;923;20;776
60327001;923;20;776
60377001;923;20;775
60427001;923;20;776
60477001;923;20;776
60527001;923;20;775
60577001;923;20;776
60627001;923;20;776
60677001;923;20;776
60727001;923;20;776
60777001;923;20;775
60836001;923;20;775
60886001;923;20;776
60936001;923;20;776
60986001;923;20;776
61036001;923;20;776
61086001;923;20;776
61136001;923;20;776
61186001;923;20;775
61236001;923;20;775
61286001;923;20;776
61336001;923;20;775
61386001;923;20;776
61436001;923;20;776
61486001;923;20;775
61536001;923;20;775
61586001;923;20;776
61636001;923;20;775
61686001;923;20;775
61736001;923;20;775
61786001;923;20;776
61836001;923;20;776
61905001;923;20;776
61983001;923;20;776
62055001;923;20;776
62134001;923;20;775
62206001;923;20;775
62278001;923;20;776
62350001;923;20;776
62422001;923;20;776
62494001;923;20;776
62566001;923;20;776
62638001;923;20;776
62710001;923;20;776
62782001;923;20;775
62854001;923;20;776
62926001;923;20;775
62998001;923;20;775
63070001;923;20;776
63142001;923;20;776
63214001;923;20;775
63286001;923;20;775
63358001;923;20;776
63430001;923;20;775
63502001;923;20;775
63574001;923;20;776
63646001;923;20;776
63718001;923;20;776
63790001;923;20;775
63862001;923;20;776
63943001;923;20;776
64015001;923;20;776
64087001;923;20;776
64159001;923;20;775
64231001;923;20;776
64303001;923;20;776
64375001;923;20;775
64447001;923;20;776
64519001;923;20;775
64591001;923;20;775
64663001;923;20;776
64735001;923;20;776
64807001;923;20;776
64879001;923;20;776
64951001;923;20;775
65023001;923;20;776
65095001;923;20;776
65167001;923;20;776
65239001;923;20;776
65311001;923;20;776
65383001;923;20;776
65455001;923;20;776
65527001;923;20;776
65599001;923;20;776
65678001;923;20;775
65750001;923;20;775
65822001;923;20;776
65894001;923;20;776
65966001;923;20;776
66037001;923;20;776
66125001;923;20;775
66199001;923;20;776
66270001;923;20;775
66341001;923;20;776
66412001;923;20;776
66486001;923;20;776
66561001;923;20;776
66633001;923;20;776
66705001;923;20;775
66777001;923;20;776
66849001;923;20;776
66921001;923;20;775
66993001;923;20;776
67065001;923;20;775
67137001;923;20;775
67209001;923;20;776
67281001;923;20;776
67353001;923;20;776
67434001;923;20;775
67506001;923;20;776
67578001;923;20;775
67650001;923;20;775
67722001;923;20;776
67794001;923;20;776
67866001;923;20;776
67938001;923;20;776
68010001;923;20;776
68082001;923;20;776
68171001;923;20;775
68242001;923;20;776
68314001;923;20;775
68386001;923;20;775
68458001;923;20;776
68530001;923;20;776
68602001;923;20;776
68674001;923;20;776
68746001;923;20;775
68818001;923;20;775
68890001;923;20;776
68962001;923;20;776
69034001;923;20;776
69106001;923;20;776
69178001;923;20;775
69257001;923;20;776
69329001;923;20;776
69401001;923;20;775
69473001;923;20;776
69545001;923;20;776
69617001;923;20;776
69689001;923;20;776
69761001;923;20;775
69833001;923;20;775
69905001;923;20;775
69977001;923;20;776
70049001;923;20;776
70147001;923;20;775
70219001;923;20;776
70291001;923;20;776
70363001;923;20;776
70435001;923;20;775
70506001;923;20;776
70578001;923;20;776
70649001;923;20;776
70721001;923;20;776
70793001;923;20;776
70865001;923;20;776
70937001;923;20;776
71017001;923;20;776
71095001;923;20;776
71167001;923;20;776
71239001;923;20;776
71311001;923;20;776
71383001;923;20;775
71455001;923;20;775
71527001;923;20;776
71599001;923;20;776
71671001;923;20;776
71743001;923;20;776
71815001;923;20;775
71887001;923;20;776
71983001;923;20;776
72064001;923;20;776
72136001;923;20;776
72208001;923;20;776
72280001;923;20;776
72352001;923;20;776
72424001;923;20;776
72496001;923;20;776
72568001;923;20;776
72640001;923;20;776
72712001;923;20;776
72784001;923;20;775
72863001;923;20;776
72934001;923;20;776
73005001;923;20;776
73076001;923;20;776
73148001;923;20;776
73219001;923;20;776
73290001;923;20;776
73361001;923;20;775
73432001;923;20;776
73504001;923;20;775
73576001;923;20;776
73647001;923;20;776
73718001;923;20;775
73789001;923;20;776
73860001;923;20;776
73931001;923;20;776
74002001;923;20;775
74073001;923;20;776
74145001;923;20;776
74216001;923;20;776
74287001;923;20;776
74358001;923;20;776
74429001;923;20;776
74500001;923;20;776
74580001;923;20;776
74651001;923;20;775
74722001;923;20;776
74793001;923;20;776
74864001;923;20;776
74935001;923;20;776
75006001;923;20;776
75077001;923;20;776
75148001;923;20;776
75219001;923;20;776
75290001;923;20;776
75361001;923;20;776
75432001;923;20;776
75503001;923;20;776
75574001;923;20;776
75652001;923;20;775
75723001;923;20;775
75794001;923;20;776
75865001;923;20;776
75936001;923;20;776
76007001;923;20;776
76078001;923;20;776
76159001;923;20;776
76230001;923;20;776
76309001;923;20;776
76380001;923;20;776
76451001;923;20;776
76522001;923;20;775
76593001;923;20;776
76664001;923;20;776
76735001;923;20;776
76788001;923;20;776
76838001;923;20;776
76888001;923;20;776
76938001;923;20;776
76988001;923;20;776
77038001;923;20;776
77088001;923;20;776
77138001;923;20;776
77188001;923;20;775
77238001;923;20;777
77288001;923;20;775
77338001;923;20;776
77388001;923;20;776
77438001;923;20;776
77488001;923;20;776
77538001;923;20;776
77588001;923;20;776
77638001;923;20;776
77697001;923;20;776
77747001;923;20;776
77797001;923;20;776
77847001;923;20;776
77897001;923;20;776
77947001;923;20;775
77997001;923;20;776
78047001;923;20;776
78097001;923;20;775
78147001;923;20;776
78197001;923;20;776
78247001;923;20;776
78297001;923;20;776
78347001;923;20;776
78397001;923;20;776
78447001;923;20;776
78497001;923;20;776
78547001;923;20;776
78597001;923;20;776
78647001;923;20;776
78697001;923;20;776
78747001;923;20;776
78797001;923;20;776
78847001;923;20;776
78905001;923;20;776
78955001;923;20;776
79005001;923;20;776
79055001;923;20;776
79105001;923;20;776
79155001;923;20;776
79205001;923;20;776
79255001;923;20;776
79305001;923;20;776
79374001;923;20;776
79445001;923;20;776
79516001;923;20;776
79587001;923;20;776
79658001;923;20;776
79729001;923;20;776
79800001;923;20;776
79871001;923;20;776
79942001;923;20;776
80013001;923;20;776
80084001;923;20;776
80155001;923;20;776
80226001;923;20;776
80297001;923;20;776
80368001;923;20;776
80439001;923;20;776
80508001;923;20;776
80579001;923;20;776
80650001;923;20;776
80721001;923;20;776
80840001;923;20;775
80911001;923;20;776
80982001;923;20;776
81053001;923;20;776
81124001;923;20;776
81195001;923;20;776
81266001;923;20;776
81337001;923;20;776
81408001;923;20;776
81479001;923;20;776
81550001;923;20;776
81621001;923;20;776
81692001;923;20;776
81763001;923;20;776
81834001;923;20;776
81905001;923;20;776
81976001;923;20;776
82047001;923;20;776
82118001;923;20;776
82189001;923;20;776
82269001;923;20;776
82340001;923;20;776
82411001;923;20;776
82482001;923;20;776
82553001;923;20;776
82624001;923;20;776
82702001;923;20;776
82773001;923;20;776
82844001;923;20;776
82915001;923;20;776
82986001;923;20;776
83057001;923;20;776
83128001;923;20;776
83199001;923;20;776
83270001;923;20;776
83341001;923;20;776
83412001;923;20;776
83483001;923;20;776
83554001;923;20;776
83625001;923;20;776
83696001;923;20;776
83767001;923;20;776
83838001;923;20;776
83909001;923;20;776
83989001;923;20;776
84062001;923;20;776
84135001;923;20;776
84208001;923;20;775
84281001;923;20;776
84361001;923;20;776
84437001;923;20;776
84510001;923;20;776
84583001;923;20;776
84656001;923;20;776
84729001;923;20;776
84802001;923;20;776
84875001;923;20;776
84948001;923;20;776
85027001;923;20;776
85100001;923;20;775
85173001;923;20;776
85246001;923;20;776
85319001;923;20;776
85392001;923;20;776
85465001;923;20;776
85538001;923;20;776
85611001;923;20;775
85684001;923;20;776
85760001;923;20;776
85842001;923;20;776
85913001;923;20;776
85984001;923;20;775
86055001;923;20;776
86126001;923;20;776
86197001;923;20;776
86268001;923;20;776
86339001;923;20;776
86410001;923;20;776
86481001;923;20;776
86552001;923;20;776
86623001;923;20;776
86694001;923;20;776
86765001;923;20;776
86836001;923;20;776
86907001;923;20;776
86978001;923;20;775
87049001;923;20;776
87120001;923;20;776
87191001;923;20;776
87269001;923;20;776
87340001;923;20;776
87411001;923;20;776
87482001;923;20;776
87561001;923;20;776
87633001;923;20;776
87705001;923;20;776
87777001;923;20;776
87849001;923;20;776
87921001;923;20;776
87993001;923;20;776
88065001;923;20;776
88137001;923;20;776
88209001;923;20;776
88281001;923;20;776
88353001;923;20;776
88425001;923;20;776
88496001;923;20;776
88568001;923;20;776
88640001;923;20;776
88712001;923;20;776
88784001;923;20;776
88856001;923;20;776
88928001;923;20;776
89000001;923;20;776
89072001;923;20;776
89144001;923;20;776
89216001;923;20;776
89297001;923;20;776
89369001;923;20;776
89441001;923;20;776
89513001;923;20;776
89585001;923;20;776
89657001;923;20;776
89729001;923;20;776
89801001;923;20;776
89873001;923;20;776
89945001;923;20;776
90017001;923;20;776
90089001;923;20;776
90161001;923;20;776
90233001;923;20;776
90305001;923;20;776
90377001;923;20;776
90473001;923;20;776
90545001;923;20;776
90617001;923;20;776
90689001;923;20;776
90761001;923;20;776
90833001;923;20;776
90905001;923;20;776
90977001;923;20;776
91049001;923;20;776
91128001;923;20;776
91200001;923;20;776
91272001;923;20;776
91343001;923;20;776
91415001;923;20;776
91487001;923;20;776
91559001;923;20;776
91630001;923;20;776
91701001;923;20;776
91775001;923;20;776
91850001;923;20;776
91922001;923;20;776
91994001;923;20;776
92066001;923;20;776
92138001;923;20;776
92210001;923;20;776
92282001;923;20;776
92366001;923;20;776
92438001;923;20;776
92510001;923;20;776
92582001;923;20;776
92654001;923;20;776
92725001;923;20;776
92797001;923;20;776
92878001;923;20;776
92950001;923;20;776
93022001;923;20;776
93094001;923;20;776
93166001;923;20;776
93238001;923;20;776
93310001;923;20;776
93382001;923;20;776
93454001;923;20;776
93526001;923;20;776
93598001;923;20;776
93669001;923;20;776
93741001;923;20;776
93812001;923;20;776
93884001;923;20;776
93955001;923;20;776
94026001;923;20;776
94098001;923;20;776
94170001;923;20;776
94223001;923;20;776
94273001;923;20;776
94323001;923;20;776
94373001;923;20;776
94423001;923;20;776
94473001;923;20;776
94531001;923;20;776
94581001;923;20;776
94631001;923;20;776
94681001;923;20;776
94731001;923;20;776
94781001;923;20;776
94831001;923;20;776
94881001;923;20;776
94931001;923;20;776
94981001;923;20;776
95031001;923;20;776
95081001;923;20;776
95131001;923;20;776
95181001;923;20;776
95231001;923;20;776
95281001;923;20;776
95331001;923;20;776
95381001;923;20;776
95431001;923;20;776
95481001;923;20;776
95531001;923;20;776
95581001;923;20;776
95631001;923;20;776
95681001;923;20;776
95740001;923;20;776
95790001;923;20;776
95840001;923;20;776
95890001;923;20;776
95940001;923;20;776
95990001;923;20;776
96040001;923;20;776
96090001;923;20;776
96140001;923;20;776
96190001;923;20;776
96240001;923;20;776
96290001;923;20;776
96340001;923;20;776
96390001;923;20;776
96440001;923;20;776
96490001;923;20;776
96540001;923;20;776
96590001;923;20;776
96640001;923;20;776
96690001;923;20;776
96740001;923;20;776
96809001;923;20;776
96880001;923;20;776
96952001;923;20;776
97041001;923;20;776
97115001;923;20;776
97186001;923;20;776
97257001;923;20;776
97328001;923;20;776
97400001;923;20;776
97471001;923;20;776
97543001;923;20;776
97615001;923;20;776
97687001;923;20;776
97758001;923;20;776
97829001;923;20;776
97900001;923;20;776
97971001;923;20;776
98042001;923;20;776
98113001;923;20;776
98184001;923;20;776
98255001;923;20;776
98326001;923;20;776
98398001;923;20;776
98469001;923;20;776
98540001;923;20;776
98611001;923;20;776
98682001;923;20;776
98753001;923;20;776
98840001;923;20;776
98912001;923;20;776
98983001;923;20;776
99055001;923;20;776
99127001;923;20;776
99218001;923;20;776
99289001;923;20;776
99360001;923;20;776
99431001;923;20;776
99502001;923;20;776
99573001;923;20;776
99644001;923;20;776
99715001;923;20;776
99786001;923;20;776
99857001;923;20;776
99928001;923;20;776
99999001;923;20;776
100070001;923;20;776
100141001;923;20;776
100212001;923;20;776
100283001;923;20;776
100354001;923;20;776
100425001;923;20;776
100496001;923;20;776
